Lang Class,Lang Subclass,Train Size,Model,Embd Dim,EarlyStop,Round #,Test Set,Accuracy,Recall,Precision
SP,SP2,100k,lstm,30,True,1,Test2,1.0,1.0,1.0
SP,SP2,100k,lstm,100,False,1,Test1,1.0,1.0,1.0
SP,SP2,100k,lstm,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,100k,lstm,100,True,1,Test1,0.9999600052833557,0.9999600052833557,0.9999600052833557
SP,SP2,100k,lstm,100,True,1,Test2,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP2,100k,s-rnn,10,False,1,Test1,1.0,1.0,1.0
SP,SP2,100k,s-rnn,10,False,1,Test2,0.999970018863678,0.999970018863678,0.999970018863678
SP,SP2,100k,s-rnn,10,True,1,Test1,0.9999099969863892,0.9999099969863892,0.9999099969863892
SP,SP2,100k,s-rnn,10,True,1,Test2,0.9996899962425232,0.9996899962425232,0.9996899962425232
SP,SP2,100k,s-rnn,30,False,1,Test1,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP2,100k,s-rnn,30,False,1,Test2,0.9999600052833557,0.9999600052833557,0.9999600052833557
SP,SP2,100k,s-rnn,30,True,1,Test1,1.0,1.0,1.0
SP,SP2,100k,s-rnn,30,True,1,Test2,1.0,1.0,1.0
SP,SP2,100k,s-rnn,100,False,1,Test1,1.0,1.0,1.0
SP,SP2,100k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,100k,s-rnn,100,True,1,Test1,1.0,1.0,1.0
SP,SP2,100k,s-rnn,100,True,1,Test2,1.0,1.0,1.0
SP,SP4,1k,lstm,10,False,1,Test1,0.8849999904632568,0.8849999904632568,0.8849999904632568
SP,SP4,1k,lstm,10,False,1,Test2,0.9380000233650208,0.9380000233650208,0.9380000233650208
SP,SP4,1k,lstm,10,True,1,Test1,0.8539999723434448,0.8539999723434448,0.8539999723434448
SP,SP4,1k,lstm,10,True,1,Test2,0.9449999928474426,0.9449999928474426,0.9449999928474426
SP,SP4,1k,lstm,10,False,2,Test1,0.8880000114440918,0.8880000114440918,0.8880000114440918
SP,SP4,1k,lstm,10,False,2,Test2,0.9729999899864197,0.9729999899864197,0.9729999899864197
SP,SP4,1k,lstm,10,True,2,Test1,0.7979999780654907,0.7979999780654907,0.7979999780654907
SP,SP4,1k,lstm,10,True,2,Test2,0.9240000247955322,0.9240000247955322,0.9240000247955322
SP,SP4,1k,lstm,10,False,3,Test1,0.8799999952316284,0.8799999952316284,0.8799999952316284
SP,SP4,1k,lstm,10,False,3,Test2,0.8880000114440918,0.8880000114440918,0.8880000114440918
SP,SP4,1k,lstm,10,True,3,Test1,0.8309999704360962,0.8309999704360962,0.8309999704360962
SP,SP4,1k,lstm,10,True,3,Test2,0.8989999890327454,0.8989999890327454,0.8989999890327454
SP,SP4,1k,lstm,30,False,1,Test1,0.9580000042915344,0.9580000042915344,0.9580000042915344
SP,SP4,1k,lstm,30,False,1,Test2,0.9869999885559082,0.9869999885559082,0.9869999885559082
SP,SP4,1k,lstm,30,True,1,Test1,0.8820000290870667,0.8820000290870667,0.8820000290870667
SP,SP4,1k,lstm,30,True,1,Test2,0.9710000157356262,0.9710000157356262,0.9710000157356262
SP,SP4,1k,lstm,30,False,2,Test1,0.9539999961853027,0.9539999961853027,0.9539999961853027
SP,SP4,1k,lstm,30,False,2,Test2,0.8220000267028809,0.8220000267028809,0.8220000267028809
SP,SP4,1k,lstm,30,True,2,Test1,0.777999997138977,0.777999997138977,0.777999997138977
SP,SP4,1k,lstm,30,True,2,Test2,0.9150000214576721,0.9150000214576721,0.9150000214576721
SP,SP4,1k,lstm,30,False,3,Test1,0.9639999866485596,0.9639999866485596,0.9639999866485596
SP,SP4,1k,lstm,30,False,3,Test2,0.9829999804496765,0.9829999804496765,0.9829999804496765
SP,SP4,1k,lstm,30,True,3,Test1,0.9509999752044678,0.9509999752044678,0.9509999752044678
SP,SP4,1k,lstm,30,True,3,Test2,0.9819999933242798,0.9819999933242798,0.9819999933242798
SP,SP4,1k,lstm,100,False,1,Test1,0.9860000014305115,0.9860000014305115,0.9860000014305115
SP,SP4,1k,lstm,100,False,1,Test2,0.9750000238418579,0.9750000238418579,0.9750000238418579
SP,SP4,1k,lstm,100,True,1,Test1,0.890999972820282,0.890999972820282,0.890999972820282
SP,SP4,1k,lstm,100,True,1,Test2,0.8130000233650208,0.8130000233650208,0.8130000233650208
SP,SP4,1k,lstm,100,False,2,Test1,0.9909999966621399,0.9909999966621399,0.9909999966621399
SP,SP4,1k,lstm,100,False,2,Test2,0.9909999966621399,0.9909999966621399,0.9909999966621399
SP,SP4,1k,lstm,100,True,2,Test1,0.8669999837875366,0.8669999837875366,0.8669999837875366
SP,SP4,1k,lstm,100,True,2,Test2,0.9649999737739563,0.9649999737739563,0.9649999737739563
SP,SP4,1k,lstm,100,False,3,Test1,0.9850000143051147,0.9850000143051147,0.9850000143051147
SP,SP4,1k,lstm,100,False,3,Test2,0.9750000238418579,0.9750000238418579,0.9750000238418579
SP,SP4,1k,lstm,100,True,3,Test1,0.9869999885559082,0.9869999885559082,0.9869999885559082
SP,SP4,1k,lstm,100,True,3,Test2,0.9900000095367432,0.9900000095367432,0.9900000095367432
SP,SP4,1k,s-rnn,10,False,1,Test1,0.8579999804496765,0.8579999804496765,0.8579999804496765
SP,SP4,1k,s-rnn,10,False,1,Test2,0.8759999871253967,0.8759999871253967,0.8759999871253967
SP,SP4,1k,s-rnn,10,True,1,Test1,0.8360000252723694,0.8360000252723694,0.8360000252723694
SP,SP4,1k,s-rnn,10,True,1,Test2,0.9409999847412109,0.9409999847412109,0.9409999847412109
SP,SP4,1k,s-rnn,10,False,2,Test1,0.8569999933242798,0.8569999933242798,0.8569999933242798
SP,SP4,1k,s-rnn,10,False,2,Test2,0.8980000019073486,0.8980000019073486,0.8980000019073486
SP,SP4,1k,s-rnn,10,True,2,Test1,0.7900000214576721,0.7900000214576721,0.7900000214576721
SP,SP4,1k,s-rnn,10,True,2,Test2,0.8539999723434448,0.8539999723434448,0.8539999723434448
SP,SP4,1k,s-rnn,10,False,3,Test1,0.8709999918937683,0.8709999918937683,0.8709999918937683
SP,SP4,1k,s-rnn,10,False,3,Test2,0.902999997138977,0.902999997138977,0.902999997138977
SP,SP4,1k,s-rnn,10,True,3,Test1,0.8379999995231628,0.8379999995231628,0.8379999995231628
SP,SP4,1k,s-rnn,10,True,3,Test2,0.9359999895095825,0.9359999895095825,0.9359999895095825
SP,SP4,1k,s-rnn,30,False,1,Test1,0.9229999780654907,0.9229999780654907,0.9229999780654907
SP,SP4,1k,s-rnn,30,False,1,Test2,0.9639999866485596,0.9639999866485596,0.9639999866485596
SP,SP4,1k,s-rnn,30,True,1,Test1,0.8410000205039978,0.8410000205039978,0.8410000205039978
SP,SP4,1k,s-rnn,30,True,1,Test2,0.8460000157356262,0.8460000157356262,0.8460000157356262
SP,SP4,1k,s-rnn,30,False,2,Test1,0.921999990940094,0.921999990940094,0.921999990940094
SP,SP4,1k,s-rnn,30,False,2,Test2,0.9580000042915344,0.9580000042915344,0.9580000042915344
SP,SP4,1k,s-rnn,30,True,2,Test1,0.8619999885559082,0.8619999885559082,0.8619999885559082
SP,SP4,1k,s-rnn,30,True,2,Test2,0.6650000214576721,0.6650000214576721,0.6650000214576721
SP,SP4,1k,s-rnn,30,False,3,Test1,0.9139999747276306,0.9139999747276306,0.9139999747276306
SP,SP4,1k,s-rnn,30,False,3,Test2,0.972000002861023,0.972000002861023,0.972000002861023
SP,SP4,1k,s-rnn,30,True,3,Test1,0.8619999885559082,0.8619999885559082,0.8619999885559082
SP,SP4,1k,s-rnn,30,True,3,Test2,0.8980000019073486,0.8980000019073486,0.8980000019073486
SP,SP4,1k,s-rnn,100,False,1,Test1,0.9290000200271606,0.9290000200271606,0.9290000200271606
SP,SP4,1k,s-rnn,100,False,1,Test2,0.9589999914169312,0.9589999914169312,0.9589999914169312
SP,SP4,1k,s-rnn,100,True,1,Test1,0.8849999904632568,0.8849999904632568,0.8849999904632568
SP,SP4,1k,s-rnn,100,True,1,Test2,0.8970000147819519,0.8970000147819519,0.8970000147819519
SP,SP4,1k,s-rnn,100,False,2,Test1,0.9380000233650208,0.9380000233650208,0.9380000233650208
SP,SP4,1k,s-rnn,100,False,2,Test2,0.9490000009536743,0.9490000009536743,0.9490000009536743
SP,SP4,1k,s-rnn,100,True,2,Test1,0.8769999742507935,0.8769999742507935,0.8769999742507935
SP,SP4,1k,s-rnn,100,True,2,Test2,0.8690000176429749,0.8690000176429749,0.8690000176429749
SP,SP4,1k,s-rnn,100,False,3,Test1,0.9210000038146973,0.9210000038146973,0.9210000038146973
SP,SP4,1k,s-rnn,100,False,3,Test2,0.9470000267028809,0.9470000267028809,0.9470000267028809
SP,SP4,1k,s-rnn,100,True,3,Test1,0.8849999904632568,0.8849999904632568,0.8849999904632568
SP,SP4,1k,s-rnn,100,True,3,Test2,0.9200000166893005,0.9200000166893005,0.9200000166893005
SP,SP4,10k,lstm,10,False,1,Test1,0.9962999820709229,0.9962999820709229,0.9962999820709229
SP,SP4,10k,lstm,10,False,1,Test2,0.9830999970436096,0.9830999970436096,0.9830999970436096
SP,SP4,10k,lstm,10,True,1,Test1,0.9919000267982483,0.9919000267982483,0.9919000267982483
SP,SP4,10k,lstm,10,True,1,Test2,0.9883000254631042,0.9883000254631042,0.9883000254631042
SP,SP4,10k,lstm,10,False,2,Test1,0.9973000288009644,0.9973000288009644,0.9973000288009644
SP,SP4,10k,lstm,10,False,2,Test2,0.9916999936103821,0.9916999936103821,0.9916999936103821
SP,SP4,10k,lstm,10,True,2,Test1,0.9933000206947327,0.9933000206947327,0.9933000206947327
SP,SP4,10k,lstm,10,True,2,Test2,0.9912999868392944,0.9912999868392944,0.9912999868392944
SP,SP4,10k,lstm,30,False,1,Test1,0.9997000098228455,0.9997000098228455,0.9997000098228455
SP,SP4,10k,lstm,30,False,1,Test2,0.9976000189781189,0.9976000189781189,0.9976000189781189
SP,SP4,10k,lstm,30,True,1,Test1,0.9991000294685364,0.9991000294685364,0.9991000294685364
SP,SP4,10k,lstm,30,True,1,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP4,10k,lstm,30,False,2,Test1,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP4,10k,lstm,30,False,2,Test2,0.9987999796867371,0.9987999796867371,0.9987999796867371
SP,SP4,10k,lstm,30,True,2,Test1,0.9983999729156494,0.9983999729156494,0.9983999729156494
SP,SP4,10k,lstm,30,True,2,Test2,0.9973999857902527,0.9973999857902527,0.9973999857902527
SP,SP4,10k,lstm,100,False,1,Test1,1.0,1.0,1.0
SP,SP4,10k,lstm,100,False,1,Test2,1.0,1.0,1.0
SP,SP4,10k,lstm,100,True,1,Test1,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP4,10k,lstm,100,True,1,Test2,0.9994000196456909,0.9994000196456909,0.9994000196456909
SP,SP4,10k,lstm,100,False,2,Test1,1.0,1.0,1.0
SP,SP4,10k,lstm,100,False,2,Test2,1.0,1.0,1.0
SP,SP4,10k,lstm,100,True,2,Test1,0.9994999766349792,0.9994999766349792,0.9994999766349792
SP,SP4,10k,lstm,100,True,2,Test2,0.9994000196456909,0.9994000196456909,0.9994000196456909
SP,SP4,10k,s-rnn,10,False,1,Test1,0.9465000033378601,0.9465000033378601,0.9465000033378601
SP,SP4,10k,s-rnn,10,False,1,Test2,0.9703999757766724,0.9703999757766724,0.9703999757766724
SP,SP4,10k,s-rnn,10,True,1,Test1,0.8992999792098999,0.8992999792098999,0.8992999792098999
SP,SP4,10k,s-rnn,10,True,1,Test2,0.9460999965667725,0.9460999965667725,0.9460999965667725
SP,SP4,10k,s-rnn,10,False,2,Test1,0.9740999937057495,0.9740999937057495,0.9740999937057495
SP,SP4,10k,s-rnn,10,False,2,Test2,0.9861000180244446,0.9861000180244446,0.9861000180244446
SP,SP4,10k,s-rnn,10,True,2,Test1,0.951200008392334,0.951200008392334,0.951200008392334
SP,SP4,10k,s-rnn,10,True,2,Test2,0.9538000226020813,0.9538000226020813,0.9538000226020813
SP,SP4,10k,s-rnn,30,False,1,Test1,0.9930999875068665,0.9930999875068665,0.9930999875068665
SP,SP4,10k,s-rnn,30,False,1,Test2,0.9851999878883362,0.9851999878883362,0.9851999878883362
SP,SP4,10k,s-rnn,30,True,1,Test1,0.9940000176429749,0.9940000176429749,0.9940000176429749
SP,SP4,10k,s-rnn,30,True,1,Test2,0.983299970626831,0.983299970626831,0.983299970626831
SP,SP4,10k,s-rnn,30,False,2,Test1,0.991100013256073,0.991100013256073,0.991100013256073
SP,SP4,10k,s-rnn,30,False,2,Test2,0.9739000201225281,0.9739000201225281,0.9739000201225281
SP,SP4,10k,s-rnn,30,True,2,Test1,0.993399977684021,0.993399977684021,0.993399977684021
SP,SP4,10k,s-rnn,30,True,2,Test2,0.9922000169754028,0.9922000169754028,0.9922000169754028
SP,SP4,10k,s-rnn,100,False,1,Test1,1.0,1.0,1.0
SP,SP4,10k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SP,SP4,10k,s-rnn,100,True,1,Test1,0.9987000226974487,0.9987000226974487,0.9987000226974487
SP,SP4,10k,s-rnn,100,True,1,Test2,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP4,10k,s-rnn,100,False,2,Test1,1.0,1.0,1.0
SP,SP4,10k,s-rnn,100,False,2,Test2,0.9995999932289124,0.9995999932289124,0.9995999932289124
SP,SP4,10k,s-rnn,100,True,2,Test1,0.9991999864578247,0.9991999864578247,0.9991999864578247
SP,SP4,10k,s-rnn,100,True,2,Test2,0.9991000294685364,0.9991000294685364,0.9991000294685364
SP,SP4,100k,lstm,10,False,1,Test1,1.0,1.0,1.0
SP,SP4,100k,lstm,10,False,1,Test2,0.9997599720954895,0.9997599720954895,0.9997599720954895
SP,SP4,100k,lstm,10,True,1,Test1,0.9998199939727783,0.9998199939727783,0.9998199939727783
SP,SP4,100k,lstm,10,True,1,Test2,0.9990100264549255,0.9990100264549255,0.9990100264549255
SP,SP4,100k,lstm,30,False,1,Test1,1.0,1.0,1.0
SP,SP4,100k,lstm,30,False,1,Test2,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP4,100k,lstm,30,True,1,Test1,1.0,1.0,1.0
SP,SP4,100k,lstm,30,True,1,Test2,0.999809980392456,0.999809980392456,0.999809980392456
SP,SP4,100k,lstm,100,False,1,Test1,1.0,1.0,1.0
SP,SP4,100k,lstm,100,False,1,Test2,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP4,100k,lstm,100,True,1,Test1,1.0,1.0,1.0
SP,SP4,100k,lstm,100,True,1,Test2,0.999970018863678,0.999970018863678,0.999970018863678
SP,SP4,100k,s-rnn,10,False,1,Test1,0.9954699873924255,0.9954699873924255,0.9954699873924255
SP,SP4,100k,s-rnn,10,False,1,Test2,0.9858199954032898,0.9858199954032898,0.9858199954032898
SP,SP4,100k,s-rnn,10,True,1,Test1,0.990339994430542,0.990339994430542,0.990339994430542
SP,SP4,100k,s-rnn,10,True,1,Test2,0.9914600253105164,0.9914600253105164,0.9914600253105164
SP,SP4,100k,s-rnn,30,False,1,Test1,1.0,1.0,1.0
SP,SP4,100k,s-rnn,30,False,1,Test2,0.9997900128364563,0.9997900128364563,0.9997900128364563
SP,SP4,100k,s-rnn,30,True,1,Test1,0.9998499751091003,0.9998499751091003,0.9998499751091003
SP,SP4,100k,s-rnn,30,True,1,Test2,0.9989200234413147,0.9989200234413147,0.9989200234413147
SP,SP4,100k,s-rnn,100,False,1,Test1,1.0,1.0,1.0
SP,SP4,100k,s-rnn,100,False,1,Test2,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP4,100k,s-rnn,100,True,1,Test1,0.999180018901825,0.999180018901825,0.999180018901825
SP,SP4,100k,s-rnn,100,True,1,Test2,0.9998400211334229,0.9998400211334229,0.9998400211334229
SP,SP8,1k,lstm,10,False,1,Test1,0.8700000047683716,0.8700000047683716,0.8700000047683716
SP,SP8,1k,lstm,10,False,1,Test2,0.5490000247955322,0.5490000247955322,0.5490000247955322
SP,SP8,1k,lstm,10,True,1,Test1,0.843999981880188,0.843999981880188,0.843999981880188
SP,SP8,1k,lstm,10,True,1,Test2,0.5199999809265137,0.5199999809265137,0.5199999809265137
SP,SP8,1k,lstm,10,False,2,Test1,0.8709999918937683,0.8709999918937683,0.8709999918937683
SP,SP8,1k,lstm,10,False,2,Test2,0.6159999966621399,0.6159999966621399,0.6159999966621399
SP,SP8,1k,lstm,10,True,2,Test1,0.5180000066757202,0.5180000066757202,0.5180000066757202
SP,SP8,1k,lstm,10,True,2,Test2,0.5009999871253967,0.5009999871253967,0.5009999871253967
SP,SP8,1k,lstm,10,False,3,Test1,0.8769999742507935,0.8769999742507935,0.8769999742507935
SP,SP8,1k,lstm,10,False,3,Test2,0.5989999771118164,0.5989999771118164,0.5989999771118164
SP,SP8,1k,lstm,10,True,3,Test1,0.8529999852180481,0.8529999852180481,0.8529999852180481
SP,SP8,1k,lstm,10,True,3,Test2,0.5830000042915344,0.5830000042915344,0.5830000042915344
SP,SP8,1k,lstm,30,False,1,Test1,0.8989999890327454,0.8989999890327454,0.8989999890327454
SP,SP8,1k,lstm,30,False,1,Test2,0.5299999713897705,0.5299999713897705,0.5299999713897705
SP,SP8,1k,lstm,30,True,1,Test1,0.8569999933242798,0.8569999933242798,0.8569999933242798
SP,SP8,1k,lstm,30,True,1,Test2,0.5180000066757202,0.5180000066757202,0.5180000066757202
SP,SP8,1k,lstm,30,False,2,Test1,0.8930000066757202,0.8930000066757202,0.8930000066757202
SP,SP8,1k,lstm,30,False,2,Test2,0.5370000004768372,0.5370000004768372,0.5370000004768372
SP,SP8,1k,lstm,30,True,2,Test1,0.8650000095367432,0.8650000095367432,0.8650000095367432
SP,SP8,1k,lstm,30,True,2,Test2,0.5460000038146973,0.5460000038146973,0.5460000038146973
SP,SP8,1k,lstm,30,False,3,Test1,0.878000020980835,0.878000020980835,0.878000020980835
SP,SP8,1k,lstm,30,False,3,Test2,0.5239999890327454,0.5239999890327454,0.5239999890327454
SP,SP8,1k,lstm,30,True,3,Test1,0.8569999933242798,0.8569999933242798,0.8569999933242798
SP,SP8,1k,lstm,30,True,3,Test2,0.5329999923706055,0.5329999923706055,0.5329999923706055
SP,SP8,1k,lstm,100,False,1,Test1,0.8949999809265137,0.8949999809265137,0.8949999809265137
SP,SP8,1k,lstm,100,False,1,Test2,0.5049999952316284,0.5049999952316284,0.5049999952316284
SP,SP8,1k,lstm,100,True,1,Test1,0.8830000162124634,0.8830000162124634,0.8830000162124634
SP,SP8,1k,lstm,100,True,1,Test2,0.503000020980835,0.503000020980835,0.503000020980835
SP,SP8,1k,lstm,100,False,2,Test1,0.8799999952316284,0.8799999952316284,0.8799999952316284
SP,SP8,1k,lstm,100,False,2,Test2,0.5040000081062317,0.5040000081062317,0.5040000081062317
SP,SP8,1k,lstm,100,True,2,Test1,0.8610000014305115,0.8610000014305115,0.8610000014305115
SP,SP8,1k,lstm,100,True,2,Test2,0.5009999871253967,0.5009999871253967,0.5009999871253967
SP,SP8,1k,lstm,100,False,3,Test1,0.890999972820282,0.890999972820282,0.890999972820282
SP,SP8,1k,lstm,100,False,3,Test2,0.5040000081062317,0.5040000081062317,0.5040000081062317
SP,SP8,1k,lstm,100,True,3,Test1,0.8659999966621399,0.8659999966621399,0.8659999966621399
SP,SP8,1k,lstm,100,True,3,Test2,0.503000020980835,0.503000020980835,0.503000020980835
SP,SP8,1k,s-rnn,10,False,1,Test1,0.875,0.875,0.875
SP,SP8,1k,s-rnn,10,False,1,Test2,0.6890000104904175,0.6890000104904175,0.6890000104904175
SP,SP8,1k,s-rnn,10,True,1,Test1,0.847000002861023,0.847000002861023,0.847000002861023
SP,SP8,1k,s-rnn,10,True,1,Test2,0.5540000200271606,0.5540000200271606,0.5540000200271606
SP,SP8,1k,s-rnn,10,False,2,Test1,0.8629999756813049,0.8629999756813049,0.8629999756813049
SP,SP8,1k,s-rnn,10,False,2,Test2,0.5019999742507935,0.5019999742507935,0.5019999742507935
SP,SP8,1k,s-rnn,10,True,2,Test1,0.8579999804496765,0.8579999804496765,0.8579999804496765
SP,SP8,1k,s-rnn,10,True,2,Test2,0.5450000166893005,0.5450000166893005,0.5450000166893005
SP,SP8,1k,s-rnn,10,False,3,Test1,0.8510000109672546,0.8510000109672546,0.8510000109672546
SP,SP8,1k,s-rnn,10,False,3,Test2,0.6639999747276306,0.6639999747276306,0.6639999747276306
SP,SP8,1k,s-rnn,10,True,3,Test1,0.8330000042915344,0.8330000042915344,0.8330000042915344
SP,SP8,1k,s-rnn,10,True,3,Test2,0.5070000290870667,0.5070000290870667,0.5070000290870667
SP,SP8,1k,s-rnn,30,False,1,Test1,0.8690000176429749,0.8690000176429749,0.8690000176429749
SP,SP8,1k,s-rnn,30,False,1,Test2,0.5559999942779541,0.5559999942779541,0.5559999942779541
SP,SP8,1k,s-rnn,30,True,1,Test1,0.8659999966621399,0.8659999966621399,0.8659999966621399
SP,SP8,1k,s-rnn,30,True,1,Test2,0.5659999847412109,0.5659999847412109,0.5659999847412109
SP,SP8,1k,s-rnn,30,False,2,Test1,0.8759999871253967,0.8759999871253967,0.8759999871253967
SP,SP8,1k,s-rnn,30,False,2,Test2,0.5199999809265137,0.5199999809265137,0.5199999809265137
SP,SP8,1k,s-rnn,30,True,2,Test1,0.8949999809265137,0.8949999809265137,0.8949999809265137
SP,SP8,1k,s-rnn,30,True,2,Test2,0.5329999923706055,0.5329999923706055,0.5329999923706055
SP,SP8,1k,s-rnn,30,False,3,Test1,0.8960000276565552,0.8960000276565552,0.8960000276565552
SP,SP8,1k,s-rnn,30,False,3,Test2,0.5709999799728394,0.5709999799728394,0.5709999799728394
SP,SP8,1k,s-rnn,30,True,3,Test1,0.8690000176429749,0.8690000176429749,0.8690000176429749
SP,SP8,1k,s-rnn,30,True,3,Test2,0.5040000081062317,0.5040000081062317,0.5040000081062317
SP,SP8,1k,s-rnn,100,False,1,Test1,0.8560000061988831,0.8560000061988831,0.8560000061988831
SP,SP8,1k,s-rnn,100,False,1,Test2,0.550000011920929,0.550000011920929,0.550000011920929
SP,SP8,1k,s-rnn,100,True,1,Test1,0.8690000176429749,0.8690000176429749,0.8690000176429749
SP,SP8,1k,s-rnn,100,True,1,Test2,0.5640000104904175,0.5640000104904175,0.5640000104904175
SP,SP8,1k,s-rnn,100,False,2,Test1,0.859000027179718,0.859000027179718,0.859000027179718
SP,SP8,1k,s-rnn,100,False,2,Test2,0.5529999732971191,0.5529999732971191,0.5529999732971191
SP,SP8,1k,s-rnn,100,True,2,Test1,0.8600000143051147,0.8600000143051147,0.8600000143051147
SP,SP8,1k,s-rnn,100,True,2,Test2,0.5590000152587891,0.5590000152587891,0.5590000152587891
SP,SP8,1k,s-rnn,100,False,3,Test1,0.8629999756813049,0.8629999756813049,0.8629999756813049
SP,SP8,1k,s-rnn,100,False,3,Test2,0.5609999895095825,0.5609999895095825,0.5609999895095825
SP,SP8,1k,s-rnn,100,True,3,Test1,0.8830000162124634,0.8830000162124634,0.8830000162124634
SP,SP8,1k,s-rnn,100,True,3,Test2,0.5519999861717224,0.5519999861717224,0.5519999861717224
SP,SP8,10k,lstm,10,False,1,Test1,0.9168000221252441,0.9168000221252441,0.9168000221252441
SP,SP8,10k,lstm,10,False,1,Test2,0.5267999768257141,0.5267999768257141,0.5267999768257141
SP,SP8,10k,lstm,10,True,1,Test1,0.8859999775886536,0.8859999775886536,0.8859999775886536
SP,SP8,10k,lstm,10,True,1,Test2,0.5052000284194946,0.5052000284194946,0.5052000284194946
SP,SP8,10k,lstm,10,False,2,Test1,0.9158999919891357,0.9158999919891357,0.9158999919891357
SP,SP8,10k,lstm,10,False,2,Test2,0.5235999822616577,0.5235999822616577,0.5235999822616577
SP,SP8,10k,lstm,10,True,2,Test1,0.8812000155448914,0.8812000155448914,0.8812000155448914
SP,SP8,10k,lstm,10,True,2,Test2,0.5015000104904175,0.5015000104904175,0.5015000104904175
SP,SP8,10k,lstm,30,False,1,Test1,0.9377999901771545,0.9377999901771545,0.9377999901771545
SP,SP8,10k,lstm,30,False,1,Test2,0.5333999991416931,0.5333999991416931,0.5333999991416931
SP,SP8,10k,lstm,30,True,1,Test1,0.8885999917984009,0.8885999917984009,0.8885999917984009
SP,SP8,10k,lstm,30,True,1,Test2,0.5011000037193298,0.5011000037193298,0.5011000037193298
SP,SP8,10k,lstm,30,False,2,Test1,0.9366000294685364,0.9366000294685364,0.9366000294685364
SP,SP8,10k,lstm,30,False,2,Test2,0.5307999849319458,0.5307999849319458,0.5307999849319458
SP,SP8,10k,lstm,30,True,2,Test1,0.8992999792098999,0.8992999792098999,0.8992999792098999
SP,SP8,10k,lstm,30,True,2,Test2,0.5023999810218811,0.5023999810218811,0.5023999810218811
SP,SP8,10k,lstm,100,False,1,Test1,0.9490000009536743,0.9490000009536743,0.9490000009536743
SP,SP8,10k,lstm,100,False,1,Test2,0.565500020980835,0.565500020980835,0.565500020980835
SP,SP8,10k,lstm,100,True,1,Test1,0.9455999732017517,0.9455999732017517,0.9455999732017517
SP,SP8,10k,lstm,100,True,1,Test2,0.5328999757766724,0.5328999757766724,0.5328999757766724
SP,SP8,10k,lstm,100,False,2,Test1,0.9739000201225281,0.9739000201225281,0.9739000201225281
SP,SP8,10k,lstm,100,False,2,Test2,0.6086000204086304,0.6086000204086304,0.6086000204086304
SP,SP8,10k,lstm,100,True,2,Test1,0.8852999806404114,0.8852999806404114,0.8852999806404114
SP,SP8,10k,lstm,100,True,2,Test2,0.5002999901771545,0.5002999901771545,0.5002999901771545
SP,SP8,10k,s-rnn,10,False,1,Test1,0.8705000281333923,0.8705000281333923,0.8705000281333923
SP,SP8,10k,s-rnn,10,False,1,Test2,0.5012999773025513,0.5012999773025513,0.5012999773025513
SP,SP8,10k,s-rnn,10,True,1,Test1,0.8808000087738037,0.8808000087738037,0.8808000087738037
SP,SP8,10k,s-rnn,10,True,1,Test2,0.5174999833106995,0.5174999833106995,0.5174999833106995
SP,SP8,10k,s-rnn,10,False,2,Test1,0.9125999808311462,0.9125999808311462,0.9125999808311462
SP,SP8,10k,s-rnn,10,False,2,Test2,0.5394999980926514,0.5394999980926514,0.5394999980926514
SP,SP8,10k,s-rnn,10,True,2,Test1,0.852400004863739,0.852400004863739,0.852400004863739
SP,SP8,10k,s-rnn,10,True,2,Test2,0.5421000123023987,0.5421000123023987,0.5421000123023987
SP,SP8,10k,s-rnn,30,False,1,Test1,0.9032999873161316,0.9032999873161316,0.9032999873161316
SP,SP8,10k,s-rnn,30,False,1,Test2,0.47870001196861267,0.47870001196861267,0.47870001196861267
SP,SP8,10k,s-rnn,30,True,1,Test1,0.8791000247001648,0.8791000247001648,0.8791000247001648
SP,SP8,10k,s-rnn,30,True,1,Test2,0.5081999897956848,0.5081999897956848,0.5081999897956848
SP,SP8,10k,s-rnn,30,False,2,Test1,0.8865000009536743,0.8865000009536743,0.8865000009536743
SP,SP8,10k,s-rnn,30,False,2,Test2,0.5015000104904175,0.5015000104904175,0.5015000104904175
SP,SP8,10k,s-rnn,30,True,2,Test1,0.8583999872207642,0.8583999872207642,0.8583999872207642
SP,SP8,10k,s-rnn,30,True,2,Test2,0.5004000067710876,0.5004000067710876,0.5004000067710876
SP,SP8,10k,s-rnn,100,False,1,Test1,0.9320999979972839,0.9320999979972839,0.9320999979972839
SP,SP8,10k,s-rnn,100,False,1,Test2,0.5676000118255615,0.5676000118255615,0.5676000118255615
SP,SP8,10k,s-rnn,100,True,1,Test1,0.8743000030517578,0.8743000030517578,0.8743000030517578
