Lang Class,Lang Subclass,Train Size,Model,Embd Dim,EarlyStop,Round #,Test Set,Accuracy,Recall,Precision
SP,SP8,1k,s-rnn,10,True,1,Test1,0.8899999856948853,0.8899999856948853,0.8899999856948853
SP,SP8,1k,s-rnn,10,True,1,Test2,0.5220000147819519,0.5220000147819519,0.5220000147819519
SP,SP8,1k,s-rnn,10,False,2,Test1,0.8769999742507935,0.8769999742507935,0.8769999742507935
SP,SP8,1k,s-rnn,10,False,2,Test2,0.5509999990463257,0.5509999990463257,0.5509999990463257
SP,SP8,1k,s-rnn,10,True,2,Test1,0.871999979019165,0.871999979019165,0.871999979019165
SP,SP8,1k,s-rnn,10,True,2,Test2,0.5090000033378601,0.5090000033378601,0.5090000033378601
SP,SP8,1k,s-rnn,10,False,3,Test1,0.8880000114440918,0.8880000114440918,0.8880000114440918
SP,SP8,1k,s-rnn,10,False,3,Test2,0.5410000085830688,0.5410000085830688,0.5410000085830688
SP,SP8,1k,s-rnn,10,True,3,Test1,0.875,0.875,0.875
SP,SP8,1k,s-rnn,10,True,3,Test2,0.5260000228881836,0.5260000228881836,0.5260000228881836
SP,SP8,1k,s-rnn,30,False,1,Test1,0.8640000224113464,0.8640000224113464,0.8640000224113464
SP,SP8,1k,s-rnn,30,False,1,Test2,0.5040000081062317,0.5040000081062317,0.5040000081062317
SP,SP8,1k,s-rnn,30,True,1,Test1,0.8600000143051147,0.8600000143051147,0.8600000143051147
SP,SP8,1k,s-rnn,30,True,1,Test2,0.5070000290870667,0.5070000290870667,0.5070000290870667
SP,SP8,1k,s-rnn,30,False,2,Test1,0.8650000095367432,0.8650000095367432,0.8650000095367432
SP,SP8,1k,s-rnn,30,False,2,Test2,0.5040000081062317,0.5040000081062317,0.5040000081062317
SP,SP8,1k,s-rnn,30,True,2,Test1,0.8579999804496765,0.8579999804496765,0.8579999804496765
SP,SP8,1k,s-rnn,30,True,2,Test2,0.5009999871253967,0.5009999871253967,0.5009999871253967
SP,SP8,1k,s-rnn,30,False,3,Test1,0.8629999756813049,0.8629999756813049,0.8629999756813049
SP,SP8,1k,s-rnn,30,False,3,Test2,0.5149999856948853,0.5149999856948853,0.5149999856948853
SP,SP8,1k,s-rnn,30,True,3,Test1,0.8840000033378601,0.8840000033378601,0.8840000033378601
SP,SP8,1k,s-rnn,30,True,3,Test2,0.5759999752044678,0.5759999752044678,0.5759999752044678
SP,SP8,1k,s-rnn,100,False,1,Test1,0.8330000042915344,0.8330000042915344,0.8330000042915344
SP,SP8,1k,s-rnn,100,False,1,Test2,0.5210000276565552,0.5210000276565552,0.5210000276565552
SP,SP8,1k,s-rnn,100,True,1,Test1,0.8669999837875366,0.8669999837875366,0.8669999837875366
SP,SP8,1k,s-rnn,100,True,1,Test2,0.5830000042915344,0.5830000042915344,0.5830000042915344
